Date, Value
1985-10-10, 0.07087100297212601
1985-10-11, 0.07142899930477142
1985-10-14, 0.0742190033197403
1985-10-15, 0.07589299976825714
1985-10-16, 0.08035700023174286
1985-10-17, 0.08147300034761429
1985-10-18, 0.08147300034761429
1985-10-21, 0.07924100011587143
1985-10-22, 0.08035700023174286
1985-10-23, 0.08035700023174286
1985-10-24, 0.0820309966802597
1985-10-25, 0.0820309966802597
1985-10-28, 0.08035700023174286
1985-10-29, 0.08035700023174286
1985-10-30, 0.08482100069522858
1985-11-01, 0.08314699679613113
1985-11-04, 0.08370500057935715
1985-11-05, 0.08370500057935715
1985-11-06, 0.0859379991889
1985-11-07, 0.08761200308799744
1985-11-08, 0.09151799976825714
1985-11-11, 0.09151799976825714
1985-11-12, 0.08928599953651428
1985-11-13, 0.08872800320386887
1985-11-14, 0.08928599953651428
1985-11-15, 0.08928599953651428
1985-11-18, 0.08872800320386887
1985-11-19, 0.08872800320386887
1985-11-20, 0.0859379991889
1985-11-21, 0.08482100069522858
1985-11-22, 0.08482100069522858
1985-11-25, 0.08482100069522858
1985-11-26, 0.08537899702787399
1985-11-27, 0.08649600297212601
1985-11-29, 0.08928599953651428
1985-12-02, 0.0898440033197403
1985-12-03, 0.09040199965238571
1985-12-04, 0.0898440033197403
1985-12-05, 0.09151799976825714
1985-12-06, 0.0898440033197403
1985-12-09, 0.08816999942064285
1985-12-10, 0.08649600297212601
1985-12-11, 0.08705399930477142
1985-12-12, 0.08872800320386887
1985-12-13, 0.08928599953651428
1985-12-16, 0.08928599953651428
1985-12-17, 0.09319200366735458
1985-12-18, 0.09542399644851685
1985-12-19, 0.09933000057935715
1985-12-20, 0.10044600069522858
1985-12-23, 0.09988799691200256
1985-12-24, 0.0976559966802597
1985-12-26, 0.09709800034761429
1985-12-27, 0.09709800034761429
1985-12-30, 0.09988799691200256
1986-01-02, 0.09821400046348572
1986-01-03, 0.09933000057935715
1986-01-06, 0.09988799691200256
1986-01-07, 0.09933000057935715
1986-01-08, 0.10267899930477142
1986-01-09, 0.10212100297212601
1986-01-10, 0.10100399702787399
1986-01-13, 0.1015629991889
1986-01-14, 0.10267899930477142
1986-01-15, 0.10379499942064285
1986-01-16, 0.10658500343561172
1986-01-17, 0.109375
1986-01-20, 0.10714299976825714
1986-01-21, 0.10658500343561172
1986-01-22, 0.10714299976825714
1986-01-23, 0.10435300320386887
1986-01-24, 0.10267899930477142
1986-01-27, 0.10100399702787399
1986-01-28, 0.09877199679613113
1986-01-29, 0.09933000057935715
1986-01-30, 0.10491099953651428
1986-02-03, 0.10323700308799744
1986-02-04, 0.10658500343561172
1986-02-05, 0.10602699965238571
1986-02-06, 0.10602699965238571
1986-02-07, 0.10770100355148315
1986-02-10, 0.10714299976825714
1986-02-11, 0.10658500343561172
1986-02-12, 0.10658500343561172
1986-02-13, 0.10714299976825714
1986-02-14, 0.10658500343561172
1986-02-18, 0.10602699965238571
1986-02-19, 0.10658500343561172
1986-02-20, 0.11160700023174286
1986-02-21, 0.11216499656438828
1986-02-24, 0.11272300034761429
1986-02-25, 0.11495500057935715
1986-02-26, 0.11774600297212601
1986-02-27, 0.11607100069522858
1986-03-03, 0.11160700023174286
1986-03-04, 0.10993299633264542
1986-03-05, 0.10993299633264542
1986-03-06, 0.11272300034761429
1986-03-07, 0.1132809966802597
1986-03-10, 0.11049100011587143
1986-03-11, 0.10993299633264542
1986-03-12, 0.11104899644851685
1986-03-13, 0.11049100011587143
1986-03-14, 0.11049100011587143
1986-03-17, 0.11607100069522858
1986-03-18, 0.11607100069522858
1986-03-19, 0.11997800320386887
1986-03-20, 0.125
1986-03-21, 0.12611599266529083
1986-03-24, 0.12332600355148315
1986-03-25, 0.11941999942064285
1986-03-26, 0.12444200366735458
1986-03-27, 0.12611599266529083
1986-04-01, 0.12611599266529083
1986-04-02, 0.12165199965238571
1986-04-03, 0.12165199965238571
1986-04-04, 0.12053599953651428
1986-04-07, 0.11941999942064285
1986-04-08, 0.12165199965238571
1986-04-09, 0.12332600355148315
1986-04-10, 0.1210940033197403
1986-04-11, 0.12165199965238571
1986-04-14, 0.12053599953651428
1986-04-15, 0.11997800320386887
1986-04-16, 0.12221000343561172
1986-04-17, 0.12611599266529083
1986-04-18, 0.12946400046348572
1986-04-21, 0.1333709955215454
1986-04-22, 0.13560299575328827
1986-04-23, 0.1333709955215454
1986-04-24, 0.1322540044784546
1986-04-25, 0.140066996216774
1986-04-28, 0.1439729928970337
1986-04-29, 0.14285700023174286
1986-05-01, 0.13504500687122345
1986-05-02, 0.13504500687122345
1986-05-05, 0.13616099953651428
1986-05-06, 0.1439729928970337
1986-05-07, 0.14564700424671173
1986-05-08, 0.140625
1986-05-09, 0.14732100069522858
1986-05-12, 0.1489959955215454
1986-05-13, 0.16238799691200256
1986-05-14, 0.16071400046348572
1986-05-15, 0.1646209955215454
1986-05-16, 0.16071400046348572
1986-05-19, 0.16071400046348572
1986-05-20, 0.15904000401496887
1986-05-21, 0.15792399644851685
1986-05-22, 0.16517899930477142
1986-05-23, 0.1640630066394806
1986-05-27, 0.16517899930477142
1986-05-28, 0.1646209955215454
1986-05-29, 0.16629500687122345
1986-05-30, 0.16517899930477142
1986-06-02, 0.16517899930477142
1986-06-03, 0.16573700308799744
1986-06-04, 0.16908499598503113
1986-06-05, 0.17299099266529083
1986-06-06, 0.17354899644851685
1986-06-09, 0.1685270071029663
1986-06-10, 0.16071400046348572
1986-06-11, 0.16071400046348572
1986-06-12, 0.16127200424671173
1986-06-13, 0.16071400046348572
1986-06-16, 0.16238799691200256
1986-06-17, 0.1601559966802597
1986-06-18, 0.1529020071029663
1986-06-19, 0.1529020071029663
1986-06-20, 0.15625
1986-06-23, 0.16071400046348572
1986-06-24, 0.15513400733470917
1986-06-25, 0.15625
1986-06-26, 0.1601559966802597
1986-06-27, 0.16182999312877655
1986-07-01, 0.1601559966802597
1986-07-02, 0.15792399644851685
1986-07-03, 0.16127200424671173
1986-07-07, 0.1679690033197403
1986-07-08, 0.15736599266529083
1986-07-09, 0.1529020071029663
1986-07-10, 0.15513400733470917
1986-07-11, 0.15792399644851685
1986-07-14, 0.16573700308799744
1986-07-15, 0.15625
1986-07-16, 0.15848200023174286
1986-07-17, 0.14955399930477142
1986-07-18, 0.1439729928970337
1986-07-21, 0.14732100069522858
1986-07-22, 0.14955399930477142
1986-07-23, 0.15457600355148315
1986-07-24, 0.1529020071029663
1986-07-25, 0.1478790044784546
1986-07-28, 0.15122799575328827
1986-07-29, 0.1439729928970337
1986-07-30, 0.13950900733470917
1986-08-01, 0.13895100355148315
1986-08-04, 0.140066996216774
1986-08-05, 0.141183003783226
1986-08-06, 0.14341500401496887
1986-08-07, 0.13895100355148315
1986-08-08, 0.14229899644851685
1986-08-11, 0.14229899644851685
1986-08-12, 0.1489959955215454
1986-08-13, 0.1529020071029663
1986-08-14, 0.16071400046348572
1986-08-15, 0.16127200424671173
1986-08-18, 0.1595979928970337
1986-08-19, 0.156808003783226
1986-08-20, 0.15736599266529083
1986-08-21, 0.16127200424671173
1986-08-22, 0.1601559966802597
1986-08-25, 0.16294600069522858
1986-08-26, 0.16238799691200256
1986-08-27, 0.1635040044784546
1986-08-28, 0.16517899930477142
1986-08-29, 0.1679690033197403
1986-09-02, 0.16573700308799744
1986-09-03, 0.15513400733470917
1986-09-04, 0.15625
1986-09-05, 0.15904000401496887
1986-09-08, 0.15625
1986-09-09, 0.15457600355148315
1986-09-10, 0.15904000401496887
1986-09-11, 0.15457600355148315
1986-09-12, 0.14508900046348572
1986-09-15, 0.1439729928970337
1986-09-16, 0.1478790044784546
1986-09-17, 0.155691996216774
1986-09-18, 0.1529020071029663
1986-09-19, 0.15067000687122345
1986-09-22, 0.14955399930477142
1986-09-23, 0.15736599266529083
1986-09-24, 0.16127200424671173
1986-09-25, 0.156808003783226
1986-09-26, 0.1523440033197403
1986-09-29, 0.15011200308799744
1986-10-01, 0.1489959955215454
1986-10-02, 0.15067000687122345
1986-10-03, 0.15345999598503113
1986-10-06, 0.15067000687122345
1986-10-07, 0.15178599953651428
1986-10-08, 0.14676299691200256
1986-10-09, 0.14620499312877655
1986-10-10, 0.14676299691200256
1986-10-13, 0.1478790044784546
1986-10-14, 0.15457600355148315
1986-10-15, 0.14955399930477142
1986-10-16, 0.1489959955215454
1986-10-17, 0.15067000687122345
1986-10-20, 0.14955399930477142
1986-10-21, 0.14732100069522858
1986-10-22, 0.14620499312877655
1986-10-23, 0.14508900046348572
1986-10-24, 0.1478790044784546
1986-10-27, 0.14955399930477142
1986-10-28, 0.15178599953651428
1986-10-29, 0.14955399930477142
1986-10-30, 0.14955399930477142
1986-11-03, 0.15513400733470917
1986-11-04, 0.155691996216774
1986-11-05, 0.1595979928970337
1986-11-06, 0.1635040044784546
1986-11-07, 0.16071400046348572
1986-11-10, 0.1601559966802597
1986-11-11, 0.15848200023174286
1986-11-12, 0.1595979928970337
1986-11-13, 0.16294600069522858
1986-11-14, 0.15848200023174286
1986-11-17, 0.15736599266529083
1986-11-18, 0.16238799691200256
1986-11-19, 0.156808003783226
1986-11-20, 0.155691996216774
1986-11-21, 0.15736599266529083
1986-11-24, 0.16182999312877655
1986-11-25, 0.16964299976825714
1986-11-26, 0.1791290044784546
1986-11-28, 0.18080399930477142
1986-12-01, 0.17857100069522858
1986-12-02, 0.18080399930477142
1986-12-03, 0.18582600355148315
1986-12-04, 0.19029000401496887
1986-12-05, 0.19029000401496887
1986-12-08, 0.1947540044784546
1986-12-09, 0.18917399644851685
1986-12-10, 0.18917399644851685
1986-12-11, 0.1947540044784546
1986-12-12, 0.1914059966802597
1986-12-15, 0.18303599953651428
1986-12-16, 0.18582600355148315
1986-12-17, 0.18917399644851685
1986-12-18, 0.1835940033197403
1986-12-19, 0.18470999598503113
1986-12-22, 0.1875
1986-12-23, 0.18861599266529083
1986-12-24, 0.1875
1986-12-26, 0.186941996216774
1986-12-29, 0.18303599953651428
1986-12-30, 0.18080399930477142
1987-01-02, 0.1802459955215454
1987-01-05, 0.1841520071029663
1987-01-06, 0.19252200424671173
1987-01-07, 0.1958709955215454
1987-01-08, 0.1997770071029663
1987-01-09, 0.1997770071029663
1987-01-12, 0.203125
1987-01-13, 0.20145100355148315
1987-01-14, 0.1992190033197403
1987-01-15, 0.2154020071029663
1987-01-16, 0.22321400046348572
1987-01-19, 0.21763400733470917
1987-01-20, 0.24553599953651428
1987-01-21, 0.2271209955215454
1987-01-22, 0.218191996216774
1987-01-23, 0.234375
1987-01-26, 0.22321400046348572
1987-01-27, 0.22321400046348572
1987-01-28, 0.23660700023174286
1987-01-29, 0.249441996216774
1987-01-30, 0.24107100069522858
1987-02-02, 0.24776799976825714
1987-02-03, 0.25
1987-02-04, 0.24776799976825714
1987-02-05, 0.24553599953651428
1987-02-06, 0.24107100069522858
1987-02-09, 0.23604899644851685
1987-02-10, 0.234375
1987-02-11, 0.23660700023174286
1987-02-12, 0.2544640004634857
1987-02-13, 0.2617189884185791
1987-02-17, 0.2773439884185791
1987-02-18, 0.2974329888820648
1987-02-19, 0.28348198533058167
1987-02-20, 0.27845999598503113
1987-02-23, 0.27176299691200256
1987-02-24, 0.282366007566452
1987-02-25, 0.2924109995365143
1987-02-26, 0.31026801466941833
1987-02-27, 0.3085939884185791
1987-03-02, 0.313616007566452
1987-03-03, 0.3013390004634857
1987-03-04, 0.2935270071029663
1987-03-05, 0.3013390004634857
1987-03-06, 0.3002229928970337
1987-03-09, 0.296875
1987-03-10, 0.2879459857940674
1987-03-11, 0.3002229928970337
1987-03-12, 0.29464301466941833
1987-03-13, 0.29129499197006226
1987-03-16, 0.28348198533058167
1987-03-17, 0.2924109995365143
1987-03-18, 0.3002229928970337
1987-03-19, 0.2935270071029663
1987-03-20, 0.3046880066394806
1987-03-23, 0.3035709857940674
1987-03-24, 0.30245500802993774
1987-03-25, 0.296875
1987-03-26, 0.297991007566452
1987-03-27, 0.3002229928970337
1987-03-30, 0.28348198533058167
1987-04-01, 0.28125
1987-04-02, 0.3046880066394806
1987-04-03, 0.3191959857940674
1987-04-06, 0.3191959857940674
1987-04-07, 0.311383992433548
1987-04-08, 0.30245500802993774
1987-04-09, 0.30691999197006226
1987-04-10, 0.31808000802993774
1987-04-13, 0.3125
1987-04-14, 0.297991007566452
1987-04-15, 0.31026801466941833
1987-04-16, 0.31808000802993774
1987-04-20, 0.3191959857940674
1987-04-21, 0.313616007566452
1987-04-22, 0.34207600355148315
1987-04-23, 0.3314729928970337
1987-04-24, 0.33816999197006226
1987-04-27, 0.3314729928970337
1987-04-28, 0.33816999197006226
1987-04-29, 0.344866007566452
1987-05-01, 0.3549109995365143
1987-05-04, 0.3549109995365143
1987-05-05, 0.35714301466941833
1987-05-06, 0.359375
1987-05-07, 0.3560270071029663
1987-05-08, 0.359375
1987-05-11, 0.34375
1987-05-12, 0.3392859995365143
1987-05-13, 0.33816999197006226
1987-05-14, 0.34933000802993774
1987-05-15, 0.35379499197006226
1987-05-18, 0.34933000802993774
1987-05-19, 0.33816999197006226
1987-05-20, 0.32589301466941833
1987-05-21, 0.33370500802993774
1987-05-22, 0.3348209857940674
1987-05-26, 0.3325890004634857
1987-05-27, 0.3482140004634857
1987-05-28, 0.3549109995365143
1987-05-29, 0.358258992433548
1987-06-01, 0.3549109995365143
1987-06-02, 0.34598198533058167
1987-06-03, 0.344866007566452
1987-06-04, 0.3482140004634857
1987-06-05, 0.3515630066394806
1987-06-08, 0.3470979928970337
1987-06-09, 0.34598198533058167
1987-06-10, 0.3515630066394806
1987-06-11, 0.3504459857940674
1987-06-12, 0.3526790142059326
1987-06-15, 0.3526790142059326
1987-06-16, 0.3705359995365143
1987-06-17, 0.3705359995365143
1987-06-18, 0.359375
1987-06-19, 0.3705359995365143
1987-06-22, 0.3683040142059326
1987-06-23, 0.375
1987-06-24, 0.3705359995365143
1987-06-25, 0.375
1987-06-26, 0.3638390004634857
1987-06-29, 0.36160698533058167
1987-07-01, 0.3638390004634857
1987-07-02, 0.35714301466941833
1987-07-06, 0.3638390004634857
1987-07-07, 0.36160698533058167
1987-07-08, 0.3504459857940674
1987-07-09, 0.3325890004634857
1987-07-10, 0.3392859995365143
1987-07-13, 0.3482140004634857
1987-07-14, 0.3660709857940674
1987-07-15, 0.3839290142059326
1987-07-16, 0.39285698533058167
1987-07-17, 0.3950890004634857
1987-07-20, 0.3839290142059326
1987-07-21, 0.375
1987-07-22, 0.3705359995365143
1987-07-23, 0.3839290142059326
1987-07-24, 0.3705359995365143
1987-07-27, 0.3794640004634857
1987-07-28, 0.3794640004634857
1987-07-29, 0.375
1987-07-30, 0.3660709857940674
1987-08-03, 0.3660709857940674
1987-08-04, 0.36160698533058167
1987-08-05, 0.37723198533058167
1987-08-06, 0.3861609995365143
1987-08-07, 0.4129459857940674
1987-08-10, 0.4308040142059326
1987-08-11, 0.4419640004634857
1987-08-12, 0.4419640004634857
1987-08-13, 0.43526801466941833
1987-08-14, 0.4330359995365143
1987-08-17, 0.4419640004634857
1987-08-18, 0.43973198533058167
1987-08-19, 0.4419640004634857
1987-08-20, 0.4486609995365143
1987-08-21, 0.4620540142059326
1987-08-24, 0.4732140004634857
1987-08-25, 0.47098198533058167
1987-08-26, 0.4732140004634857
1987-08-27, 0.46651801466941833
1987-08-28, 0.4642859995365143
1987-09-01, 0.4888390004634857
1987-09-02, 0.4642859995365143
1987-09-03, 0.46875
1987-09-04, 0.4575890004634857
1987-09-08, 0.4486609995365143
1987-09-09, 0.4486609995365143
1987-09-10, 0.4754459857940674
1987-09-11, 0.48214301466941833
1987-09-14, 0.4888390004634857
1987-09-15, 0.4732140004634857
1987-09-16, 0.4620540142059326
1987-09-17, 0.4642859995365143
1987-09-18, 0.4642859995365143
1987-09-21, 0.4620540142059326
1987-09-22, 0.45089301466941833
1987-09-23, 0.483258992433548
1987-09-24, 0.4933040142059326
1987-09-25, 0.5066959857940674
1987-09-28, 0.513392984867096
1987-09-29, 0.5
1987-10-01, 0.5066959857940674
1987-10-02, 0.5200889706611633
1987-10-05, 0.5223209857940674
1987-10-06, 0.53125
1987-10-07, 0.4955359995365143
1987-10-08, 0.4955359995365143
1987-10-09, 0.484375
1987-10-12, 0.484375
1987-10-13, 0.48660698533058167
1987-10-14, 0.4799109995365143
1987-10-15, 0.4754459857940674
1987-10-16, 0.46651801466941833
1987-10-19, 0.4308040142059326
1987-10-20, 0.34375
1987-10-21, 0.34375
1987-10-22, 0.3504459857940674
1987-10-23, 0.3191959857940674
1987-10-26, 0.3080359995365143
1987-10-27, 0.26339301466941833
1987-10-28, 0.2745540142059326
1987-10-29, 0.3058040142059326
1987-10-30, 0.35714301466941833
1987-11-02, 0.34598198533058167
1987-11-03, 0.3392859995365143
1987-11-04, 0.3169640004634857
1987-11-05, 0.3236609995365143
1987-11-06, 0.34151801466941833
1987-11-09, 0.33035698533058167
1987-11-10, 0.32589301466941833
1987-11-11, 0.3325890004634857
1987-11-12, 0.34375
1987-11-13, 0.3504459857940674
1987-11-16, 0.3370540142059326
1987-11-17, 0.328125
1987-11-18, 0.3191959857940674
1987-11-19, 0.32589301466941833
1987-11-20, 0.3035709857940674
1987-11-23, 0.3169640004634857
1987-11-24, 0.328125
1987-11-25, 0.33035698533058167
1987-11-27, 0.3236609995365143
1987-12-01, 0.29910698533058167
1987-12-02, 0.296875
1987-12-03, 0.29464301466941833
1987-12-04, 0.2700890004634857
1987-12-07, 0.2767859995365143
1987-12-08, 0.29910698533058167
1987-12-09, 0.3080359995365143
1987-12-10, 0.3013390004634857
1987-12-11, 0.31026801466941833
1987-12-14, 0.3080359995365143
1987-12-15, 0.3370540142059326
1987-12-16, 0.3370540142059326
1987-12-17, 0.36160698533058167
1987-12-18, 0.3526790142059326
1987-12-21, 0.36160698533058167
1987-12-22, 0.37276801466941833
1987-12-23, 0.37276801466941833
1987-12-24, 0.375
1987-12-28, 0.37723198533058167
1987-12-29, 0.36160698533058167
1987-12-30, 0.3794640004634857
1988-01-04, 0.3816959857940674
1988-01-05, 0.4107140004634857
1988-01-06, 0.4017859995365143
1988-01-07, 0.38839301466941833
1988-01-08, 0.3973209857940674
1988-01-11, 0.35714301466941833
1988-01-12, 0.3839290142059326
1988-01-13, 0.375
1988-01-14, 0.3816959857940674
1988-01-15, 0.38839301466941833
1988-01-18, 0.3839290142059326
1988-01-19, 0.37723198533058167
1988-01-20, 0.3839290142059326
1988-01-21, 0.36160698533058167
1988-01-22, 0.36160698533058167
1988-01-25, 0.3526790142059326
1988-01-26, 0.3638390004634857
1988-01-27, 0.359375
1988-01-28, 0.35714301466941833
1988-01-29, 0.3705359995365143
1988-02-01, 0.37276801466941833
1988-02-02, 0.3705359995365143
1988-02-03, 0.3660709857940674
1988-02-04, 0.3526790142059326
1988-02-05, 0.35714301466941833
1988-02-08, 0.34375
1988-02-09, 0.3482140004634857
1988-02-10, 0.3549109995365143
1988-02-11, 0.3660709857940674
1988-02-12, 0.3627229928970337
1988-02-16, 0.3660709857940674
1988-02-17, 0.3683040142059326
1988-02-18, 0.3716520071029663
1988-02-19, 0.37276801466941833
1988-02-22, 0.3705359995365143
1988-02-23, 0.3861609995365143
1988-02-24, 0.3816959857940674
1988-02-25, 0.375
1988-02-26, 0.375
1988-03-01, 0.3861609995365143
1988-03-02, 0.390625
1988-03-03, 0.3973209857940674
1988-03-04, 0.4107140004634857
1988-03-07, 0.4174109995365143
1988-03-08, 0.4174109995365143
1988-03-09, 0.4129459857940674
1988-03-10, 0.41964301466941833
1988-03-11, 0.40625
1988-03-14, 0.40848198533058167
1988-03-15, 0.4107140004634857
1988-03-16, 0.40066999197006226
1988-03-17, 0.4129459857940674
1988-03-18, 0.4017859995365143
1988-03-21, 0.39620500802993774
1988-03-22, 0.39285698533058167
1988-03-23, 0.39285698533058167
1988-03-24, 0.37276801466941833
1988-03-25, 0.3638390004634857
1988-03-28, 0.35714301466941833
1988-03-29, 0.3705359995365143
1988-03-30, 0.3638390004634857
1988-04-04, 0.3549109995365143
1988-04-05, 0.3504459857940674
1988-04-06, 0.3526790142059326
1988-04-07, 0.37276801466941833
1988-04-08, 0.3638390004634857
1988-04-11, 0.37276801466941833
1988-04-12, 0.37276801466941833
1988-04-13, 0.37276801466941833
1988-04-14, 0.36160698533058167
1988-04-15, 0.3549109995365143
1988-04-18, 0.3549109995365143
1988-04-19, 0.358258992433548
1988-04-20, 0.359375
1988-04-21, 0.360491007566452
1988-04-22, 0.3549109995365143
1988-04-25, 0.359375
1988-04-26, 0.3660709857940674
1988-04-27, 0.37276801466941833
1988-04-28, 0.37276801466941833
1988-04-29, 0.3683040142059326
1988-05-02, 0.3638390004634857
1988-05-03, 0.3660709857940674
1988-05-04, 0.373883992433548
1988-05-05, 0.375
1988-05-06, 0.3716520071029663
1988-05-09, 0.3683040142059326
1988-05-10, 0.36160698533058167
1988-05-11, 0.359375
1988-05-12, 0.3526790142059326
1988-05-13, 0.359375
1988-05-16, 0.36160698533058167
1988-05-17, 0.3705359995365143
1988-05-18, 0.36160698533058167
1988-05-19, 0.3526790142059326
1988-05-20, 0.3504459857940674
1988-05-23, 0.34375
1988-05-24, 0.3392859995365143
1988-05-25, 0.3482140004634857
1988-05-26, 0.34375
1988-05-27, 0.3504459857940674
1988-06-01, 0.3705359995365143
1988-06-02, 0.375
1988-06-03, 0.37276801466941833
1988-06-06, 0.3816959857940674
1988-06-07, 0.390625
